bedrooms,bathrooms,toilets,parking_space,title,town,state,price,log_price,state_enc,town_enc,title_enc,cluster
4,4,4,4,Detached Duplex,Ikeja,Lagos,130000000.0,18.683045016112164,1,40,2,2
5,5,6,4,Detached Duplex,Lekki,Lagos,185000000.0,19.035866388448003,1,71,2,0
5,5,6,4,Semi Detached Duplex,Katampe,Abuja,200000000.0,19.11382792951231,0,61,4,1
5,5,6,4,Detached Duplex,Lekki,Lagos,105000000.0,18.46947091764561,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,400000000.0,19.806975107572256,1,71,2,0
4,4,5,3,Terraced Bungalow,Ajah,Lagos,38000000.0,17.453096744006448,1,2,5,2
4,5,5,4,Terraced Duplexes,Lekki,Lagos,80000000.0,18.197537205138154,1,71,6,3
5,6,6,4,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
5,6,6,5,Detached Duplex,Magodo,Lagos,170000000.0,18.951309000896888,1,76,2,0
4,5,5,4,Semi Detached Duplex,Ajah,Lagos,60000000.0,17.909855136853043,1,2,4,2
5,5,5,4,Detached Duplex,Mbora (Nbora),Abuja,50000000.0,17.72753358339242,0,80,2,1
5,5,5,4,Detached Duplex,Jahi,Abuja,170000000.0,18.951309000896888,0,51,2,1
4,5,5,4,Terraced Duplexes,Lekki,Lagos,47000000.0,17.665658180950928,1,71,6,3
1,5,2,2,Terraced Bungalow,Ajah,Lagos,22000000.0,16.906553056777135,1,2,5,2
4,4,5,4,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,270000000.0,19.413932520666354,1,71,2,0
5,5,6,8,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
4,4,4,4,Detached Duplex,Magodo,Lagos,140000000.0,18.757152987716434,1,76,2,0
7,6,7,4,Detached Duplex,Asokoro District,Abuja,750000000.0,20.435583765827964,0,7,2,1
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,2,0
4,4,5,3,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,180000000.0,19.00846741441004,1,71,2,0
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,57000000.0,17.858561843342684,1,71,4,3
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,70000000.0,18.064005814299346,1,71,4,3
5,5,6,3,Detached Duplex,Ogudu,Lagos,60000000.0,17.909855136853043,1,84,2,0
5,5,6,3,Detached Duplex,Ogudu,Lagos,60000000.0,17.909855136853043,1,84,2,0
4,4,4,1,Terraced Duplexes,Ikoyi,Lagos,1000000000.0,20.72326583794641,1,43,6,3
2,5,5,4,Block of Flats,Alimosho,Lagos,150000000.0,18.826145858727198,1,3,0,2
5,5,5,4,Detached Bungalow,Gudu,Abuja,59000000.0,17.893048018819147,0,28,1,1
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
5,5,6,4,Detached Duplex,Ajah,Lagos,75000000.0,18.132998684833918,1,2,2,2
6,7,7,6,Semi Detached Duplex,Apo,Abuja,100000000.0,18.420680753952364,0,6,4,1
4,4,5,4,Terraced Bungalow,Lekki,Lagos,90000000.0,18.31532023940565,1,71,5,3
5,5,6,6,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
1,5,2,6,Detached Bungalow,Ifako-Ijaiye,Lagos,12000000.0,16.300417291085605,1,36,1,2
4,5,5,3,Terraced Duplexes,Lekki,Lagos,160000000.0,18.8906843794481,1,71,6,3
5,6,7,7,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
4,6,5,4,Terraced Duplexes,Ikoyi,Lagos,150000000.0,18.826145858727198,1,43,6,3
4,4,5,4,Detached Duplex,Lekki,Lagos,82000000.0,18.22222981742365,1,71,2,0
5,5,6,4,Detached Duplex,Isheri North,Lagos,70000000.0,18.064005814299346,1,48,2,0
6,6,7,7,Detached Duplex,Lekki,Lagos,155000000.0,18.858935681335133,1,71,2,0
6,3,4,4,Detached Duplex,Isheri North,Lagos,150000000.0,18.826145858727198,1,48,2,0
2,2,2,1,Block of Flats,Ajah,Lagos,63000000.0,17.958645300228824,1,2,0,2
5,5,5,3,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
3,5,5,4,Block of Flats,Maryland,Lagos,90000000.0,18.31532023940565,1,79,0,0
4,4,5,6,Detached Duplex,Lekki,Lagos,350000000.0,19.673443715304877,1,71,2,0
3,3,4,4,Detached Bungalow,Lokogoma District,Abuja,26000000.0,17.073607134447293,0,73,1,1
4,4,5,6,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
5,5,6,5,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
5,5,6,5,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,4,5,4,Detached Duplex,Wuse 2,Abuja,450000000.0,19.92475814295086,0,98,2,1
3,1,1,1,Block of Flats,Magodo,Lagos,120000000.0,18.603002309079653,1,76,0,0
4,4,5,3,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
4,5,6,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
4,5,6,3,Semi Detached Duplex,Lekki,Lagos,60000000.0,17.909855136853043,1,71,4,3
4,5,6,1,Detached Duplex,Lokogoma District,Abuja,70000000.0,18.064005814299346,0,73,2,1
5,5,6,4,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
3,5,4,3,Terraced Duplexes,Lekki,Lagos,100000000.0,18.420680753952364,1,71,6,3
5,5,6,4,Detached Duplex,Lekki,Lagos,400000000.0,19.806975107572256,1,71,2,0
5,6,6,6,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,170000000.0,18.951309000896888,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000.0,17.926384438531027,1,71,4,3
3,4,4,1,Block of Flats,Lekki,Lagos,40000000.0,17.50439003707821,1,71,0,0
5,5,6,4,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
4,4,4,4,Detached Duplex,Ajah,Lagos,55000000.0,17.822843761378564,1,2,2,2
1,1,1,4,Detached Duplex,Ilupeju,Lagos,100000000.0,18.420680753952364,1,44,2,2
2,1,1,4,Block of Flats,Ojo,Lagos,40000000.0,17.50439003707821,1,85,0,0
2,5,5,4,Detached Bungalow,Nyanya,Abuja,15000000.0,16.52356082573315,0,83,1,1
4,4,5,4,Detached Duplex,Durumi,Abuja,145000000.0,18.7922443072814,0,18,2,1
4,4,5,2,Semi Detached Duplex,Ajah,Lagos,70000000.0,18.064005814299346,1,2,4,2
3,3,4,4,Semi Detached Bungalow,Gaduwa,Abuja,27000000.0,17.11134746100564,0,24,3,1
6,6,7,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,4,5,4,Detached Duplex,Isheri North,Lagos,35000000.0,17.370858648025116,1,48,2,0
4,4,5,5,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
4,5,5,4,Semi Detached Duplex,Ikeja,Lagos,100000000.0,18.420680753952364,1,40,4,3
4,4,5,4,Semi Detached Duplex,Ogudu,Lagos,125000000.0,18.643824303266577,1,84,4,3
4,5,5,2,Terraced Duplexes,Wuye,Abuja,75000000.0,18.132998684833918,0,99,6,1
6,6,7,6,Detached Duplex,Lekki,Lagos,450000000.0,19.92475814295086,1,71,2,0
5,5,5,4,Detached Duplex,Ikoyi,Lagos,750000000.0,20.435583765827964,1,43,2,0
4,5,5,4,Semi Detached Duplex,Life Camp,Abuja,55000000.0,17.822843761378564,0,72,4,1
4,5,6,4,Detached Bungalow,Ajah,Lagos,35000000.0,17.370858648025116,1,2,1,2
3,3,4,4,Block of Flats,Jahi,Abuja,35000000.0,17.370858648025116,0,51,0,1
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,53000000.0,17.78580249038432,1,71,4,3
4,4,5,3,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
4,4,5,3,Detached Duplex,Ajah,Lagos,45000000.0,17.622173069956816,1,2,2,2
5,6,6,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
2,3,3,3,Block of Flats,Ajah,Lagos,19900000.0,16.806230339945976,1,2,0,2
5,5,5,4,Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,2,0
5,5,6,4,Semi Detached Duplex,Ikoyi,Lagos,450000000.0,19.92475814295086,1,43,4,3
5,5,6,5,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,5,6,5,Semi Detached Duplex,Durumi,Abuja,150000000.0,18.826145858727198,0,18,4,1
7,7,8,5,Detached Duplex,Katampe,Abuja,280000000.0,19.450300164704952,0,61,2,1
6,7,7,1,Detached Duplex,Victoria Island (VI),Lagos,450000000.0,19.92475814295086,1,95,2,0
4,4,5,2,Terraced Duplexes,Lekki,Lagos,55000000.0,17.822843761378564,1,71,6,3
4,4,5,3,Detached Duplex,Ajah,Lagos,70000000.0,18.064005814299346,1,2,2,2
5,5,5,4,Detached Duplex,Gwarinpa,Abuja,400000000.0,19.806975107572256,0,31,2,1
5,6,6,4,Semi Detached Duplex,Lekki,Lagos,140000000.0,18.757152987716434,1,71,4,3
5,4,4,4,Detached Bungalow,Ikorodu,Lagos,13500000.0,16.41820031748273,1,41,1,2
6,6,7,4,Detached Duplex,Isheri North,Lagos,135000000.0,18.72078534381011,1,48,2,0
4,4,5,7,Detached Duplex,Duboyi,Abuja,120000000.0,18.603002309079653,0,17,2,1
2,5,4,1,Detached Bungalow,Kubwa,Abuja,37000000.0,17.426428497635523,0,65,1,1
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
5,5,6,5,Detached Duplex,Ikoyi,Lagos,1100000000.0,20.818576017659826,1,43,2,0
4,4,4,4,Detached Bungalow,Lekki,Lagos,65000000.0,17.989897843244528,1,71,1,0
5,5,6,4,Detached Duplex,Lekki,Lagos,270000000.0,19.413932520666354,1,71,2,0
3,3,5,2,Detached Duplex,Ipaja,Lagos,28000000.0,17.147715103853763,1,46,2,2
4,4,5,5,Semi Detached Duplex,Isheri North,Lagos,58000000.0,17.87595358575207,1,48,4,3
4,4,5,3,Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,2,0
3,4,4,4,Detached Bungalow,Kubwa,Abuja,30000000.0,17.216707972959764,0,65,1,1
5,5,6,8,Detached Duplex,Gaduwa,Abuja,90000000.0,18.31532023940565,0,24,2,1
5,6,7,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,4,5,4,Block of Flats,Ikoyi,Lagos,10500000000.0,23.074641094205127,1,43,0,2
7,7,7,4,Detached Duplex,Ikoyi,Lagos,1800000000.0,21.311052502404085,1,43,2,0
4,5,5,4,Block of Flats,Maitama District,Abuja,1800000000.0,21.311052502404085,0,77,0,1
4,5,5,3,Terraced Duplexes,Lekki,Lagos,60000000.0,17.909855136853043,1,71,6,3
4,4,5,9,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
3,3,4,2,Block of Flats,Gaduwa,Abuja,27000000.0,17.11134746100564,0,24,0,1
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,4,3
3,3,3,2,Block of Flats,Lekki,Lagos,34000000.0,17.341871111992198,1,71,0,0
5,5,6,6,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
4,6,7,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
4,4,5,4,Block of Flats,Victoria Island (VI),Lagos,210000000.0,19.162618093443648,1,95,0,0
5,5,5,4,Detached Duplex,Ajah,Lagos,70000000.0,18.064005814299346,1,2,2,2
5,5,6,5,Detached Duplex,Lekki,Lagos,155000000.0,18.858935681335133,1,71,2,0
4,4,5,5,Terraced Duplexes,Lekki,Lagos,90000000.0,18.31532023940565,1,71,6,3
5,5,6,4,Detached Duplex,Guzape District,Abuja,150000000.0,18.826145858727198,0,29,2,1
4,4,5,4,Semi Detached Duplex,Wuye,Abuja,120000000.0,18.603002309079653,0,99,4,1
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
4,4,5,3,Semi Detached Duplex,Ikoyi,Lagos,165000000.0,18.92145603792546,1,43,4,3
2,5,5,6,Detached Bungalow,Ikotun,Lagos,14000000.0,16.454567959008102,1,42,1,2
4,4,4,7,Detached Bungalow,Gwarinpa,Abuja,35000000.0,17.370858648025116,0,31,1,1
5,5,6,4,Detached Duplex,Isheri North,Lagos,40000000.0,17.50439003707821,1,48,2,0
6,6,7,8,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
3,2,3,1,Block of Flats,Alimosho,Lagos,40000000.0,17.50439003707821,1,3,0,2
5,5,6,4,Detached Duplex,Ajah,Lagos,95000000.0,18.36938746009113,1,2,2,2
3,3,3,4,Terraced Duplexes,Lekki,Lagos,31000000.0,17.249497794707484,1,71,6,3
6,7,7,4,Detached Duplex,Lekki,Lagos,420000000.0,19.85576527162264,1,71,2,0
4,4,5,2,Semi Detached Duplex,Lekki,Lagos,65000000.0,17.989897843244528,1,71,4,3
5,5,6,5,Detached Duplex,Lekki,Lagos,110000000.0,18.5159909328476,1,71,2,0
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,48000000.0,17.6867115897055,1,71,4,3
3,3,4,3,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
3,3,4,9,Detached Bungalow,Gwarinpa,Abuja,45000000.0,17.622173069956816,0,31,1,1
8,8,1,1,Detached Duplex,Apo,Abuja,98000000.0,18.400478046838927,0,6,2,1
4,4,5,3,Terraced Duplexes,Jahi,Abuja,65000000.0,17.989897843244528,0,51,6,1
5,5,6,3,Detached Duplex,Ajah,Lagos,120000000.0,18.603002309079653,1,2,2,2
5,5,5,4,Detached Duplex,Ikoyi,Lagos,360000000.0,19.701614592192207,1,43,2,0
4,5,5,4,Detached Duplex,Diplomatic Zones,Abuja,250000000.0,19.33697147982652,0,16,2,1
6,4,4,2,Detached Bungalow,Surulere,Lagos,65000000.0,17.989897843244528,1,93,1,0
4,4,5,4,Detached Duplex,Ikoyi,Lagos,280000000.0,19.450300164704952,1,43,2,2
4,4,5,4,Terraced Duplexes,Lekki,Lagos,130000000.0,18.683045016112164,1,71,6,3
7,7,8,1,Detached Duplex,Ikoyi,Lagos,1000000000.0,20.72326583794641,1,43,2,0
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,155000000.0,18.858935681335133,1,95,6,3
4,4,5,8,Detached Duplex,Gwarinpa,Abuja,185000000.0,19.035866388448003,0,31,2,1
5,5,6,5,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,260000000.0,19.376192192825954,1,71,2,0
4,4,5,3,Detached Duplex,Ikeja,Lagos,150000000.0,18.826145858727198,1,40,2,2
5,5,6,5,Detached Duplex,Lekki,Lagos,165000000.0,18.92145603792546,1,71,2,0
3,3,4,4,Block of Flats,Lekki,Lagos,68000000.0,18.035018277846262,1,71,0,0
6,7,7,7,Detached Duplex,Lekki,Lagos,190000000.0,19.06253463538792,1,71,2,0
5,5,5,1,Semi Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,4,3
4,4,5,2,Terraced Duplexes,Ajah,Lagos,40500000.0,17.516812556768127,1,2,6,3
3,3,4,5,Terraced Duplexes,Lekki,Lagos,60000000.0,17.909855136853043,1,71,6,3
5,5,5,5,Semi Detached Duplex,Wuse 2,Abuja,170000000.0,18.951309000896888,0,98,4,1
5,6,6,5,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
5,5,5,4,Terraced Duplexes,Lekki,Lagos,130000000.0,18.683045016112164,1,71,6,3
5,5,6,5,Detached Duplex,Lekki,Lagos,330000000.0,19.6146032154551,1,71,2,0
5,5,6,8,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
7,7,8,4,Terraced Duplexes,Katampe,Abuja,125000000.0,18.643824303266577,0,61,6,1
7,7,8,1,Detached Duplex,Victoria Island (VI),Lagos,420000000.0,19.85576527162264,1,95,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,190000000.0,19.06253463538792,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,4,3
2,3,3,6,Detached Bungalow,Gwarinpa,Abuja,45000000.0,17.622173069956816,0,31,1,1
3,5,5,4,Block of Flats,Yaba,Lagos,45000000.0,17.622173069956816,1,100,0,0
4,3,3,4,Terraced Duplexes,Lekki,Lagos,45000000.0,17.622173069956816,1,71,6,3
4,5,6,6,Semi Detached Duplex,Wuye,Abuja,150000000.0,18.826145858727198,0,99,4,1
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000.0,18.064005814299346,1,49,2,0
3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos,20000000.0,16.811242881518265,1,33,1,2
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
5,5,5,4,Detached Duplex,Mabushi,Abuja,190000000.0,19.06253463538792,0,75,2,1
4,5,5,4,Detached Duplex,Lugbe District,Abuja,47000000.0,17.665658180950928,0,74,2,1
4,5,5,4,Terraced Duplexes,Guzape District,Abuja,50000000.0,17.72753358339242,0,29,6,1
5,5,6,4,Terraced Duplexes,Maitama District,Abuja,250000000.0,19.33697147982652,0,77,6,1
3,4,4,4,Detached Bungalow,Ikorodu,Lagos,8500000.0,15.955576839107596,1,41,1,2
3,3,4,3,Detached Bungalow,Ibeju Lekki,Lagos,35000000.0,17.370858648025116,1,33,1,2
5,5,6,4,Detached Duplex,Lekki,Lagos,197000000.0,19.098714291778403,1,71,2,0
4,5,5,8,Detached Duplex,Lekki,Lagos,220000000.0,19.20913810886209,1,71,2,0
5,6,6,5,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
2,3,3,4,Block of Flats,Lekki,Lagos,44000000.0,17.599700214609808,1,71,0,0
4,4,5,3,Detached Duplex,Lekki,Lagos,55000000.0,17.822843761378564,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
3,3,4,4,Detached Bungalow,Ajah,Lagos,42000000.0,17.553180200057167,1,2,1,2
5,5,6,1,Detached Duplex,Magodo,Lagos,170000000.0,18.951309000896888,1,76,2,0
6,6,6,4,Detached Duplex,Isolo,Lagos,150000000.0,18.826145858727198,1,49,2,0
5,5,6,3,Terraced Duplexes,Lekki,Lagos,150000000.0,18.826145858727198,1,71,6,3
4,4,5,4,Semi Detached Duplex,Lugbe District,Abuja,65000000.0,17.989897843244528,0,74,4,1
5,5,6,5,Detached Duplex,Lekki,Lagos,250000000.0,19.33697147982652,1,71,2,0
3,3,4,4,Terraced Duplexes,Magodo,Lagos,85000000.0,18.258161826219297,1,76,6,3
4,5,5,1,Detached Duplex,Lokogoma District,Abuja,47000000.0,17.665658180950928,0,73,2,1
6,6,7,1,Detached Duplex,Jahi,Abuja,250000000.0,19.33697147982652,0,51,2,1
5,5,6,4,Semi Detached Duplex,Victoria Island (VI),Lagos,135000000.0,18.72078534381011,1,95,4,3
5,5,6,5,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
3,3,4,6,Detached Bungalow,Lokogoma District,Abuja,26000000.0,17.073607134447293,0,73,1,1
5,5,6,5,Detached Duplex,Lekki,Lagos,190000000.0,19.06253463538792,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
5,5,6,5,Detached Duplex,Ikoyi,Lagos,1100000000.0,20.818576017659826,1,43,2,0
2,2,3,2,Block of Flats,Ajah,Lagos,29900000.0,17.21336907180573,1,2,0,2
5,6,7,4,Detached Duplex,Lekki,Lagos,145000000.0,18.7922443072814,1,71,2,0
5,5,5,8,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
4,4,5,3,Terraced Duplexes,Katampe,Abuja,60000000.0,17.909855136853043,0,61,6,1
4,5,5,6,Detached Duplex,Isheri North,Lagos,70000000.0,18.064005814299346,1,48,2,0
4,4,5,2,Terraced Duplexes,Lekki,Lagos,49000000.0,17.707330876483063,1,71,6,3
5,5,6,4,Terraced Duplexes,Victoria Island (VI),Lagos,330000000.0,19.6146032154551,1,95,6,3
5,5,5,4,Detached Duplex,Ikoyi,Lagos,130000000.0,18.683045016112164,1,43,2,0
5,5,6,6,Detached Duplex,Lekki,Lagos,160000000.0,18.8906843794481,1,71,2,0
4,4,4,3,Semi Detached Duplex,Lekki,Lagos,72000000.0,18.09217669086922,1,71,4,3
4,5,5,3,Terraced Duplexes,Kubwa,Abuja,39000000.0,17.479072229734946,0,65,6,1
4,4,5,4,Detached Duplex,Lekki,Lagos,90000000.0,18.31532023940565,1,71,2,0
4,5,5,4,Block of Flats,Wuse,Abuja,220000000.0,19.20913810886209,0,97,0,1
5,5,7,4,Detached Duplex,Lekki,Lagos,320000000.0,19.583831556883045,1,71,2,0
6,6,8,1,Detached Duplex,Guzape District,Abuja,300000000.0,19.519293035953808,0,29,2,1
3,4,4,4,Detached Bungalow,Lokogoma District,Abuja,30000000.0,17.216707972959764,0,73,1,1
5,5,6,1,Detached Duplex,Lekki,Lagos,98000000.0,18.400478046838927,1,71,2,0
4,5,5,4,Detached Bungalow,Ibeju Lekki,Lagos,25000000.0,17.034386422832473,1,33,1,2
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000.0,18.858935681335133,1,71,2,0
5,5,6,6,Detached Duplex,Lekki,Lagos,320000000.0,19.583831556883045,1,71,2,0
4,4,5,3,Terraced Duplexes,Life Camp,Abuja,85000000.0,18.258161826219297,0,72,6,1
5,5,5,4,Detached Duplex,Ikorodu,Lagos,50000000.0,17.72753358339242,1,41,2,0
5,6,6,4,Detached Duplex,Lekki,Lagos,320000000.0,19.583831556883045,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,200000000.0,19.11382792951231,1,71,2,0
4,4,5,4,Detached Duplex,Isheri North,Lagos,40000000.0,17.50439003707821,1,48,2,0
3,3,4,3,Block of Flats,Ajah,Lagos,30000000.0,17.216707972959764,1,2,0,2
5,5,6,5,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
5,5,6,1,Detached Duplex,Lekki,Lagos,300000000.0,19.519293035953808,1,71,2,0
5,5,5,4,Detached Duplex,Lekki,Lagos,230000000.0,19.253589871235295,1,71,2,0
6,6,7,4,Detached Duplex,Lekki,Lagos,130000000.0,18.683045016112164,1,71,2,0
5,5,5,8,Detached Duplex,Lekki,Lagos,170000000.0,18.951309000896888,1,71,2,0
5,5,6,4,Detached Duplex,Wuye,Abuja,165000000.0,18.92145603792546,0,99,2,1
5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0,17.707330876483063,1,33,4,3
5,4,6,5,Detached Duplex,Lekki,Lagos,125000000.0,18.643824303266577,1,71,2,0
5,5,6,5,Detached Duplex,Lekki,Lagos,190000000.0,19.06253463538792,1,71,2,0
4,5,5,4,Semi Detached Duplex,Victoria Island (VI),Lagos,130000000.0,18.683045016112164,1,95,4,3
5,5,6,5,Semi Detached Duplex,Ikoyi,Lagos,350000000.0,19.673443715304877,1,43,4,3
3,3,4,2,Block of Flats,Ajah,Lagos,24700000.0,17.022313842084035,1,2,0,2
6,7,7,8,Detached Duplex,Isheri North,Lagos,135000000.0,18.72078534381011,1,48,2,0
2,2,2,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,9000000.0,16.012735246411598,1,33,3,2
5,5,6,5,Detached Duplex,Lekki,Lagos,120000000.0,18.603002309079653,1,71,2,0
3,5,3,4,Terraced Duplexes,Lekki,Lagos,32000000.0,17.281246492014,1,71,6,3
4,4,5,1,Detached Duplex,Lekki,Lagos,150000000.0,18.826145858727198,1,71,2,0
2,2,3,3,Block of Flats,Lekki,Lagos,40000000.0,17.50439003707821,1,71,0,0
4,4,4,4,Semi Detached Duplex,Lekki,Lagos,80000000.0,18.197537205138154,1,71,4,3
5,5,6,6,Detached Duplex,Ikeja,Lagos,170000000.0,18.951309000896888,1,40,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000.0,18.258161826219297,1,71,2,0
4,4,5,4,Detached Duplex,Lekki,Lagos,82000000.0,18.22222981742365,1,71,2,0
5,5,6,7,Detached Duplex,Ikoyi,Lagos,700000000.0,20.36659089443625,1,43,2,0
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,44000000.0,17.599700214609808,1,71,4,3
2,3,3,2,Block of Flats,Lekki,Lagos,30000000.0,17.216707972959764,1,71,0,0
4,4,5,4,Detached Duplex,Ajah,Lagos,65000000.0,17.989897843244528,1,2,2,2
5,4,5,3,Terraced Duplexes,Lekki,Lagos,65000000.0,17.989897843244528,1,71,6,3
6,6,7,7,Detached Duplex,Ikoyi,Lagos,700000000.0,20.36659089443625,1,43,2,0
5,5,6,4,Detached Duplex,Ikoyi,Lagos,400000000.0,19.806975107572256,1,43,2,0
4,4,5,2,Terraced Duplexes,Lekki,Lagos,145000000.0,18.7922443072814,1,71,6,3
5,6,7,4,Detached Duplex,Lekki,Lagos,115000000.0,18.560442695023177,1,71,2,0
6,1,1,4,Detached Duplex,Ikeja,Lagos,550000000.0,20.125428838008972,1,40,2,2
8,5,5,4,Detached Duplex,Amuwo Odofin,Lagos,90000000.0,18.31532023940565,1,4,2,2
3,4,4,4,Detached Bungalow,Ajah,Lagos,50000000.0,17.72753358339242,1,2,1,2
5,5,6,5,Detached Duplex,Lekki,Lagos,105000000.0,18.46947091764561,1,71,2,0
4,4,5,3,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
2,2,3,4,Block of Flats,Victoria Island (VI),Lagos,60000000.0,17.909855136853043,1,95,0,0
4,4,5,3,Terraced Duplexes,Victoria Island (VI),Lagos,180000000.0,19.00846741441004,1,95,6,3
4,5,5,4,Detached Duplex,Lekki,Lagos,95000000.0,18.36938746009113,1,71,2,0
5,5,6,4,Detached Duplex,Lekki,Lagos,100000000.0,18.420680753952364,1,71,2,0
4,4,5,4,Detached Duplex,Amuwo Odofin,Lagos,60000000.0,17.909855136853043,1,4,2,2
4,4,5,4,Detached Duplex,Lekki,Lagos,75000000.0,18.132998684833918,1,71,2,0
6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos,450000000.0,19.92475814295086,1,95,2,0
4,4,5,4,Detached Duplex,Ajah,Lagos,75000000.0,18.132998684833918,1,2,2,2
2,2,3,2,Detached Bungalow,Lekki,Lagos,16000000.0,16.588099342704055,1,71,1,0
4,5,5,4,Semi Detached Duplex,Ajah,Lagos,48000000.0,17.6867115897055,1,2,4,2
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000.0,18.064005814299346,1,49,2,0
